AssetID,AssetName,Location,Region,InstalledDate,CapacityKW,Status,LastMaintenanceDate
2877,Turbine_585,Buenos Aires,LATAM,2023-09-15,105.27,Active,2025-05-03
2878,Turbine_599,Paris,EU,2023-12-25,525.91,Active,2025-10-27
2879,Turbine_895,Berlin,EU,2020-09-09,281.53,Inactive,2025-01-23
2880,Turbine_933,New York,NA,2019-10-15,141.16,Active,2025-05-29
2881,Turbine_573,Berlin,EU,2018-10-07,379.27,Active,2025-03-20
2882,Generator_942,Sydney,APAC,2022-11-17,582.32,Active,2025-02-12
2883,Generator_803,London,UK,2024-04-01,262.0,Active,2025-05-28
2884,Generator_431,Buenos Aires,LATAM,2020-08-31,354.48,Maintenance,2025-06-16
2885,Generator_817,Berlin,EU,2020-01-10,210.55,Inactive,2025-05-21
2886,Generator_575,São Paulo,LATAM,2019-05-23,508.01,Maintenance,2025-10-11
2887,Turbine_399,Tokyo,APAC,2018-09-20,494.41,Active,2025-01-27
2888,Generator_421,Toronto,NA,2019-03-08,166.84,Maintenance,2025-08-24
2889,Generator_531,London,UK,2017-07-21,467.11,Maintenance,2025-05-11
2890,Turbine_692,Toronto,NA,2019-05-13,110.06,Active,2025-05-31
2891,Generator_462,Sydney,APAC,2023-12-21,551.58,Maintenance,2025-06-05
2892,Panel_132,Toronto,NA,2019-03-04,234.82,Active,2025-08-28
2893,Generator_173,São Paulo,LATAM,2018-11-20,257.93,Maintenance,2025-10-15
2894,Battery_445,Madrid,EU,2023-03-08,82.84,Maintenance,2025-09-17
2895,Generator_284,Tokyo,APAC,2018-06-04,399.09,Maintenance,2025-02-12
2896,Panel_600,Madrid,EU,2023-06-09,487.58,Inactive,2025-01-30
2897,Turbine_257,Toronto,NA,2019-12-07,382.59,Active,2025-02-08
2898,Battery_654,New York,NA,2022-12-29,243.29,Maintenance,2025-04-02
2899,Panel_648,Buenos Aires,LATAM,2020-08-10,341.5,Inactive,2025-08-25
2900,Generator_710,Toronto,NA,2018-03-14,219.83,Inactive,2025-05-30
2901,Battery_609,London,UK,2024-05-23,322.95,Maintenance,2025-04-19
2902,Turbine_357,Sydney,APAC,2022-01-24,129.56,Inactive,2025-02-12
2903,Panel_814,New York,NA,2018-10-27,365.92,Active,2025-09-27
2904,Generator_911,New York,NA,2021-08-14,498.47,Maintenance,2025-05-13
2905,Generator_703,São Paulo,LATAM,2023-02-28,235.99,Active,2025-06-12
2906,Generator_984,Toronto,NA,2021-04-26,77.93,Inactive,2025-08-19
2907,Turbine_478,Manchester,UK,2017-01-09,240.68,Inactive,2025-07-05
2908,Turbine_124,London,UK,2018-10-29,540.24,Inactive,2025-07-27
2909,Battery_186,Manchester,UK,2023-07-07,297.28,Active,2025-02-04
2910,Panel_951,New York,NA,2018-05-19,344.25,Maintenance,2025-10-20
2911,Turbine_488,Tokyo,APAC,2023-05-06,449.88,Inactive,2025-01-17
2912,Generator_543,New York,NA,2017-12-22,471.51,Inactive,2025-04-05
2913,Generator_610,Paris,EU,2023-11-04,253.05,Maintenance,2025-05-20
2914,Battery_849,Toronto,NA,2018-03-12,290.95,Active,2025-06-08
2915,Generator_800,Sydney,APAC,2019-11-11,106.58,Maintenance,2025-05-08
2916,Generator_860,New York,NA,2023-12-06,292.93,Inactive,2025-10-16
2917,Generator_783,Manchester,UK,2023-11-13,272.87,Active,2025-01-14
2918,Panel_552,São Paulo,LATAM,2024-03-30,91.96,Inactive,2025-01-24
2919,Turbine_796,Paris,EU,2021-11-19,439.25,Active,2025-03-25
2920,Generator_727,Manchester,UK,2021-02-07,422.99,Active,2025-04-23
2921,Turbine_898,Paris,EU,2022-02-18,73.75,Inactive,2025-05-10
2922,Battery_433,New York,NA,2022-09-11,384.82,Inactive,2025-08-14
2923,Generator_408,São Paulo,LATAM,2021-05-16,175.88,Inactive,2025-10-23
2924,Battery_323,Tokyo,APAC,2022-05-16,101.52,Inactive,2025-01-20
2925,Generator_314,London,UK,2017-12-18,139.53,Active,2025-09-07
2926,Panel_322,New York,NA,2017-05-08,441.69,Active,2025-05-31
2927,Battery_595,Tokyo,APAC,2017-12-29,283.88,Active,2025-01-09
2928,Panel_944,London,UK,2022-01-20,409.02,Active,2025-02-12
2929,Panel_856,São Paulo,LATAM,2023-09-03,590.44,Active,2025-02-02
2930,Generator_472,New York,NA,2017-03-10,265.41,Maintenance,2025-09-25
2931,Panel_244,New York,NA,2019-09-26,560.16,Inactive,2025-09-21
2932,Turbine_919,New York,NA,2018-08-01,528.74,Active,2025-03-08
2933,Battery_703,Manchester,UK,2024-07-02,514.15,Maintenance,2025-08-29
2934,Battery_633,London,UK,2024-05-10,448.56,Maintenance,2025-08-26
2935,Battery_392,São Paulo,LATAM,2017-02-12,420.19,Maintenance,2025-05-14
2936,Battery_609,Toronto,NA,2021-06-19,336.68,Inactive,2025-10-03
2937,Turbine_438,Toronto,NA,2018-10-23,522.03,Active,2025-02-18
2938,Turbine_130,London,UK,2017-11-28,258.49,Inactive,2025-03-18
2939,Panel_134,São Paulo,LATAM,2022-02-17,397.9,Inactive,2025-01-26
2940,Turbine_454,Paris,EU,2019-01-28,228.41,Inactive,2025-05-18
2941,Battery_712,Tokyo,APAC,2022-01-17,509.51,Active,2025-07-16
2942,Turbine_725,Paris,EU,2020-06-26,575.86,Active,2025-04-04
2943,Battery_374,Sydney,APAC,2021-05-24,160.02,Active,2025-07-07
2944,Battery_780,Buenos Aires,LATAM,2021-04-14,131.02,Maintenance,2025-08-07
2945,Generator_288,London,UK,2023-08-23,115.23,Inactive,2025-09-30
2946,Panel_175,New York,NA,2023-12-28,502.02,Active,2025-10-20
2947,Generator_617,Toronto,NA,2017-06-18,384.59,Inactive,2025-01-12
2948,Turbine_654,Toronto,NA,2021-09-30,285.32,Maintenance,2025-01-06
2949,Turbine_476,London,UK,2019-07-08,498.46,Active,2025-06-22
2950,Battery_727,Berlin,EU,2017-10-28,506.88,Inactive,2025-10-14
2951,Turbine_756,Toronto,NA,2021-06-16,175.53,Inactive,2025-06-12
2952,Generator_144,São Paulo,LATAM,2021-03-17,209.33,Inactive,2025-01-28
2953,Turbine_466,Tokyo,APAC,2018-11-13,178.56,Maintenance,2025-10-26
2954,Panel_799,Paris,EU,2023-08-31,133.23,Inactive,2025-06-24
2955,Generator_634,Manchester,UK,2019-01-29,567.6,Active,2025-09-11
2956,Generator_133,Paris,EU,2021-06-05,186.91,Inactive,2025-08-10
2957,Panel_180,Paris,EU,2018-06-27,244.09,Maintenance,2025-05-22
2958,Panel_487,Berlin,EU,2020-08-28,58.99,Maintenance,2025-01-11
2959,Panel_217,Manchester,UK,2020-01-17,190.29,Maintenance,2025-07-20
2960,Generator_511,Buenos Aires,LATAM,2020-10-25,50.66,Active,2025-01-06
2961,Generator_959,Buenos Aires,LATAM,2021-05-24,246.52,Inactive,2025-06-16
2962,Battery_926,New York,NA,2019-01-27,439.05,Active,2025-02-09
2963,Turbine_812,New York,NA,2021-08-30,181.16,Active,2025-03-20
2964,Panel_450,London,UK,2024-08-27,176.54,Active,2025-08-11
2965,Turbine_339,New York,NA,2022-08-06,166.84,Maintenance,2025-09-07
2966,Generator_593,Paris,EU,2023-08-12,63.24,Active,2025-07-06
2967,Panel_728,New York,NA,2017-01-30,288.56,Active,2025-07-16
2968,Generator_997,Paris,EU,2019-07-26,441.5,Inactive,2025-06-11
2969,Battery_676,New York,NA,2022-03-08,169.12,Inactive,2025-02-28
2970,Generator_993,Berlin,EU,2021-02-17,354.82,Active,2025-02-22
2971,Generator_778,London,UK,2017-11-14,200.04,Inactive,2025-02-24
2972,Battery_759,Sydney,APAC,2023-09-10,117.63,Maintenance,2025-08-29
2973,Panel_296,Sydney,APAC,2023-10-15,419.27,Maintenance,2025-01-30
2974,Turbine_707,Buenos Aires,LATAM,2017-06-25,126.83,Maintenance,2025-08-22
2975,Turbine_459,São Paulo,LATAM,2023-08-11,471.78,Inactive,2025-09-19
2976,Generator_538,São Paulo,LATAM,2022-02-05,316.66,Maintenance,2025-06-05
2977,Panel_369,Toronto,NA,2019-07-26,561.12,Maintenance,2025-09-13
2978,Panel_460,London,UK,2019-09-26,512.39,Inactive,2025-08-16
2979,Turbine_400,São Paulo,LATAM,2023-07-08,562.75,Inactive,2025-05-07
2980,Turbine_534,Berlin,EU,2018-09-19,447.37,Inactive,2025-10-08
2981,Generator_823,London,UK,2023-09-15,105.36,Inactive,2025-01-14
2982,Panel_251,Tokyo,APAC,2023-06-02,128.02,Maintenance,2025-07-14
2983,Turbine_997,London,UK,2020-06-03,371.2,Inactive,2025-02-13
2984,Generator_242,Buenos Aires,LATAM,2017-04-24,388.91,Inactive,2025-09-19
2985,Battery_603,Tokyo,APAC,2020-10-16,481.08,Inactive,2025-03-22
2986,Turbine_317,New York,NA,2022-01-25,384.56,Inactive,2025-10-16
2987,Battery_451,London,UK,2022-04-01,588.76,Maintenance,2025-07-25
2988,Generator_658,Sydney,APAC,2020-06-23,591.79,Inactive,2025-05-22
2989,Turbine_514,London,UK,2023-03-01,346.48,Active,2025-10-02
2990,Panel_818,Madrid,EU,2023-01-06,106.66,Inactive,2025-06-22
2991,Panel_592,London,UK,2024-01-04,77.22,Active,2025-06-14
2992,Panel_724,Sydney,APAC,2021-10-30,498.78,Maintenance,2025-04-27
2993,Panel_828,Madrid,EU,2022-02-08,162.85,Maintenance,2025-07-02
2994,Panel_963,São Paulo,LATAM,2019-03-21,333.06,Active,2025-09-01
2995,Turbine_976,São Paulo,LATAM,2022-10-05,266.17,Maintenance,2025-07-19
2996,Generator_346,New York,NA,2020-11-24,565.69,Inactive,2025-09-09
2997,Turbine_683,New York,NA,2022-05-18,565.03,Active,2025-10-28
2998,Battery_419,Manchester,UK,2018-04-05,561.76,Active,2025-01-23
2999,Battery_758,Buenos Aires,LATAM,2017-06-02,455.44,Active,2025-07-15
3000,Panel_406,Buenos Aires,LATAM,2021-02-13,366.68,Inactive,2025-08-21
3001,Turbine_144,Buenos Aires,LATAM,2019-05-01,578.42,Inactive,2025-06-18
3002,Battery_361,São Paulo,LATAM,2017-10-31,385.31,Active,2025-08-27
3003,Turbine_675,London,UK,2019-10-27,52.31,Active,2025-07-13
3004,Panel_762,Tokyo,APAC,2018-04-08,252.5,Active,2025-09-01
3005,Generator_275,Buenos Aires,LATAM,2021-09-11,320.27,Active,2025-06-11
3006,Turbine_458,Toronto,NA,2017-06-22,160.15,Maintenance,2025-03-26
3007,Generator_296,Paris,EU,2021-04-06,410.65,Inactive,2025-01-29
3008,Battery_404,Sydney,APAC,2019-03-23,69.88,Active,2025-03-18
3009,Panel_197,New York,NA,2018-11-23,511.25,Inactive,2025-02-28
3010,Turbine_957,Manchester,UK,2024-01-20,420.82,Maintenance,2025-03-11
3011,Panel_879,Sydney,APAC,2024-07-21,317.8,Maintenance,2025-03-27
3012,Panel_958,Tokyo,APAC,2022-10-10,152.28,Inactive,2025-09-21
3013,Generator_877,Berlin,EU,2020-10-18,398.85,Active,2025-03-17
3014,Panel_514,London,UK,2021-06-09,289.67,Inactive,2025-03-13
3015,Turbine_104,Berlin,EU,2023-05-26,154.52,Active,2025-07-26
3016,Battery_369,Madrid,EU,2021-07-31,169.33,Active,2025-04-15
3017,Battery_667,Tokyo,APAC,2018-03-26,330.63,Maintenance,2025-10-20
3018,Battery_128,Tokyo,APAC,2020-11-14,202.65,Active,2025-09-11
3019,Panel_303,London,UK,2023-06-19,475.64,Active,2025-03-24
3020,Battery_555,São Paulo,LATAM,2022-06-09,176.05,Maintenance,2025-10-24
3021,Turbine_193,Paris,EU,2020-05-08,164.51,Maintenance,2025-04-19
3022,Panel_388,São Paulo,LATAM,2018-06-28,369.44,Active,2025-07-31
3023,Turbine_542,Buenos Aires,LATAM,2019-11-19,202.55,Inactive,2025-08-18
3024,Turbine_133,Madrid,EU,2018-02-12,240.28,Inactive,2025-05-19
3025,Turbine_988,Tokyo,APAC,2021-03-16,51.82,Maintenance,2025-10-19
3026,Panel_258,Madrid,EU,2017-04-08,89.67,Active,2025-05-15
3027,Turbine_999,São Paulo,LATAM,2017-10-20,425.27,Active,2025-03-09
3028,Turbine_270,Manchester,UK,2020-12-08,389.84,Inactive,2025-06-07
3029,Generator_978,London,UK,2017-03-31,258.36,Inactive,2025-08-03
3030,Panel_989,Sydney,APAC,2017-08-04,155.46,Maintenance,2025-09-18
3031,Generator_241,London,UK,2023-03-29,296.93,Maintenance,2025-03-31
3032,Battery_870,Sydney,APAC,2019-04-19,59.06,Maintenance,2025-07-04
3033,Generator_149,Berlin,EU,2021-11-01,524.74,Active,2025-10-17
3034,Generator_357,Madrid,EU,2020-11-05,397.55,Inactive,2025-06-12
3035,Turbine_122,Madrid,EU,2020-06-13,199.61,Inactive,2025-05-09
3036,Battery_996,Buenos Aires,LATAM,2022-06-27,383.14,Maintenance,2025-05-07
3037,Turbine_412,Madrid,EU,2018-04-26,197.3,Maintenance,2025-10-11
3038,Panel_971,Madrid,EU,2017-01-31,507.82,Active,2025-09-09
3039,Panel_405,Madrid,EU,2021-05-09,241.62,Maintenance,2025-07-08
3040,Turbine_546,Paris,EU,2022-08-26,50.78,Active,2025-10-25
3041,Panel_602,London,UK,2018-11-20,321.05,Maintenance,2025-05-20
3042,Generator_945,Berlin,EU,2017-11-09,494.69,Active,2025-06-11
3043,Battery_990,Madrid,EU,2022-04-11,71.53,Maintenance,2025-03-19
3044,Turbine_813,Berlin,EU,2023-12-16,385.98,Inactive,2025-02-16
3045,Battery_333,London,UK,2017-02-14,284.63,Inactive,2025-04-10
3046,Turbine_878,Manchester,UK,2022-04-15,350.42,Active,2025-05-29
3047,Battery_947,Tokyo,APAC,2022-04-17,360.77,Active,2025-07-20
3048,Panel_499,Toronto,NA,2020-03-14,438.25,Active,2025-04-07
3049,Generator_786,São Paulo,LATAM,2024-06-23,318.3,Maintenance,2025-08-21
3050,Generator_415,Tokyo,APAC,2017-12-08,376.31,Maintenance,2025-08-01
3051,Generator_646,São Paulo,LATAM,2018-08-03,151.9,Maintenance,2025-03-16
3052,Generator_946,London,UK,2024-01-06,291.05,Inactive,2025-07-21
3053,Turbine_691,New York,NA,2023-11-30,467.71,Maintenance,2025-02-09
3054,Generator_907,Tokyo,APAC,2024-01-28,304.92,Active,2025-09-20
3055,Turbine_990,New York,NA,2023-10-30,386.84,Active,2025-02-10
3056,Turbine_880,London,UK,2017-04-20,225.92,Maintenance,2025-02-10
3057,Turbine_357,London,UK,2023-05-09,190.36,Active,2025-01-28
3058,Generator_122,Manchester,UK,2024-07-18,198.12,Active,2025-08-23
3059,Generator_706,Toronto,NA,2021-09-24,149.88,Maintenance,2025-07-29
3060,Panel_596,São Paulo,LATAM,2018-05-16,513.89,Active,2025-09-21
3061,Battery_216,São Paulo,LATAM,2023-11-17,507.65,Active,2025-04-05
3062,Turbine_428,Madrid,EU,2020-12-03,169.9,Active,2025-07-28
3063,Battery_193,Toronto,NA,2021-08-18,499.08,Active,2025-09-11
3064,Generator_375,Buenos Aires,LATAM,2021-08-27,345.65,Active,2025-05-28
3065,Battery_922,Paris,EU,2019-06-22,546.01,Active,2025-07-28
3066,Panel_635,New York,NA,2023-06-28,91.44,Inactive,2025-08-12
3067,Panel_316,Manchester,UK,2017-12-07,254.49,Maintenance,2025-04-01
3068,Generator_307,Sydney,APAC,2019-07-18,432.1,Active,2025-02-09
3069,Turbine_745,São Paulo,LATAM,2024-05-16,343.38,Maintenance,2025-09-25
3070,Generator_879,São Paulo,LATAM,2017-08-04,303.65,Maintenance,2025-10-23
3071,Generator_681,São Paulo,LATAM,2022-04-18,545.71,Maintenance,2025-03-05
3072,Panel_800,Berlin,EU,2017-11-13,372.62,Inactive,2025-07-15
3073,Turbine_314,New York,NA,2017-09-11,93.82,Inactive,2025-08-23
3074,Panel_187,Madrid,EU,2021-05-31,380.91,Maintenance,2025-03-21
3075,Generator_256,Toronto,NA,2024-02-21,450.19,Maintenance,2025-03-26
3076,Battery_586,Buenos Aires,LATAM,2021-09-12,597.05,Active,2025-07-19
3077,Panel_568,Buenos Aires,LATAM,2019-01-04,132.35,Active,2025-03-03
3078,Panel_838,Tokyo,APAC,2019-03-24,136.52,Active,2025-05-24
3079,Generator_640,Buenos Aires,LATAM,2021-12-10,249.65,Maintenance,2025-05-27
3080,Turbine_452,London,UK,2018-03-28,261.52,Maintenance,2025-03-28
3081,Panel_677,Manchester,UK,2017-06-23,372.28,Inactive,2025-07-10
3082,Generator_806,Sydney,APAC,2017-06-26,227.48,Active,2025-09-03
3083,Generator_337,Berlin,EU,2017-08-04,397.38,Active,2025-09-02
3084,Generator_240,Tokyo,APAC,2021-06-11,341.27,Inactive,2025-05-19
3085,Panel_116,Madrid,EU,2019-11-20,186.04,Inactive,2025-01-21
3086,Generator_824,Manchester,UK,2023-03-17,541.06,Active,2025-02-06
3087,Battery_433,São Paulo,LATAM,2019-08-21,323.09,Active,2025-08-10
3088,Panel_343,Manchester,UK,2023-05-23,360.18,Active,2025-04-27
3089,Generator_663,Buenos Aires,LATAM,2024-02-21,327.84,Active,2025-10-25
3090,Panel_858,São Paulo,LATAM,2022-10-12,83.1,Active,2025-02-20
3091,Panel_836,Sydney,APAC,2024-03-25,93.73,Maintenance,2025-07-03
3092,Turbine_113,London,UK,2022-08-27,468.51,Active,2025-09-05
3093,Panel_184,Toronto,NA,2019-03-31,203.68,Inactive,2025-06-23
3094,Generator_452,Toronto,NA,2022-03-17,167.36,Inactive,2025-02-28
3095,Turbine_333,Madrid,EU,2018-09-23,397.75,Maintenance,2025-05-14
3096,Turbine_362,New York,NA,2023-02-03,333.46,Maintenance,2025-08-27
3097,Battery_132,London,UK,2023-04-15,286.75,Inactive,2025-10-13
3098,Panel_960,São Paulo,LATAM,2022-08-02,403.41,Inactive,2025-07-30
3099,Generator_232,São Paulo,LATAM,2020-02-29,420.24,Inactive,2025-06-04
3100,Battery_485,London,UK,2018-02-09,433.44,Maintenance,2025-02-20
3101,Battery_183,Berlin,EU,2018-12-10,166.39,Inactive,2025-01-31
3102,Turbine_200,Paris,EU,2023-10-06,356.3,Maintenance,2025-02-28
3103,Battery_953,Buenos Aires,LATAM,2018-12-30,233.63,Maintenance,2025-04-20
3104,Panel_573,Sydney,APAC,2022-10-27,443.72,Maintenance,2025-04-02
3105,Generator_926,Tokyo,APAC,2018-08-24,63.96,Inactive,2025-07-24
3106,Panel_866,Paris,EU,2017-06-19,375.53,Maintenance,2025-02-01
3107,Turbine_118,Sydney,APAC,2017-06-11,370.65,Inactive,2025-03-15
3108,Battery_649,New York,NA,2017-11-07,343.21,Maintenance,2025-02-19
3109,Panel_451,New York,NA,2018-06-15,103.41,Maintenance,2025-09-21
3110,Panel_189,Buenos Aires,LATAM,2018-08-18,394.15,Maintenance,2025-02-13
3111,Battery_172,São Paulo,LATAM,2023-02-11,279.64,Maintenance,2025-06-20
3112,Battery_190,São Paulo,LATAM,2018-04-07,382.11,Inactive,2025-01-06
3113,Turbine_995,São Paulo,LATAM,2017-06-30,228.37,Maintenance,2025-08-24
3114,Turbine_832,Buenos Aires,LATAM,2023-06-20,203.86,Active,2025-09-08
3115,Turbine_708,Berlin,EU,2024-02-02,498.93,Active,2025-01-09
3116,Battery_596,Manchester,UK,2021-03-23,59.72,Active,2025-05-29
3117,Panel_590,Paris,EU,2022-03-25,183.11,Maintenance,2025-03-31
3118,Battery_454,Buenos Aires,LATAM,2024-03-22,415.13,Maintenance,2025-08-11
3119,Generator_334,London,UK,2019-01-18,437.77,Maintenance,2025-10-28
3120,Battery_967,Buenos Aires,LATAM,2021-09-22,263.19,Maintenance,2025-09-23
3121,Generator_216,New York,NA,2022-03-04,78.22,Inactive,2025-06-13
3122,Battery_124,Paris,EU,2019-10-05,509.33,Active,2025-01-28
3123,Panel_738,Buenos Aires,LATAM,2024-08-31,452.95,Inactive,2025-04-09
3124,Generator_874,Tokyo,APAC,2018-01-30,420.15,Inactive,2025-01-02
3125,Generator_854,Tokyo,APAC,2020-06-28,291.63,Inactive,2025-08-14
3126,Generator_229,Tokyo,APAC,2022-09-21,490.75,Active,2025-02-05
3127,Panel_131,Toronto,NA,2022-05-18,525.57,Inactive,2025-02-02
3128,Generator_494,São Paulo,LATAM,2024-07-07,575.35,Active,2025-07-06
3129,Battery_597,Tokyo,APAC,2020-07-28,536.93,Active,2025-05-02
3130,Panel_387,Tokyo,APAC,2018-03-18,578.37,Maintenance,2025-10-01
3131,Generator_639,Sydney,APAC,2024-08-10,66.63,Inactive,2025-07-08
3132,Generator_487,Tokyo,APAC,2023-09-28,51.48,Maintenance,2025-04-07
3133,Battery_410,Sydney,APAC,2017-05-20,278.31,Active,2025-08-15
3134,Battery_885,Manchester,UK,2018-05-30,103.76,Active,2025-05-21
3135,Generator_719,London,UK,2021-06-11,580.69,Inactive,2025-06-19
3136,Generator_121,London,UK,2017-01-31,213.72,Inactive,2025-06-27
3137,Turbine_270,São Paulo,LATAM,2018-09-02,62.14,Inactive,2025-07-16
3138,Panel_988,Tokyo,APAC,2022-12-30,362.43,Maintenance,2025-06-11
3139,Generator_877,New York,NA,2020-10-23,213.61,Inactive,2025-08-06
3140,Turbine_773,Toronto,NA,2023-10-10,444.79,Maintenance,2025-01-17
3141,Generator_831,Berlin,EU,2022-02-25,50.95,Maintenance,2025-02-13
3142,Battery_894,Toronto,NA,2024-06-07,226.86,Maintenance,2025-02-20
3143,Generator_552,Tokyo,APAC,2022-03-30,596.62,Maintenance,2025-10-13
3144,Generator_720,Sydney,APAC,2021-12-28,451.55,Active,2025-10-02
3145,Battery_225,Tokyo,APAC,2023-08-26,308.52,Active,2025-10-21
3146,Battery_983,São Paulo,LATAM,2021-03-18,548.16,Inactive,2025-10-02
3147,Battery_520,London,UK,2020-10-18,506.35,Inactive,2025-03-24
3148,Battery_772,Sydney,APAC,2022-11-18,345.04,Maintenance,2025-08-18
3149,Generator_616,Buenos Aires,LATAM,2020-02-19,507.13,Active,2025-09-02
3150,Battery_677,Buenos Aires,LATAM,2020-05-28,560.22,Active,2025-08-17
3151,Generator_488,Manchester,UK,2020-07-28,313.63,Active,2025-02-15
3152,Battery_203,Manchester,UK,2023-02-16,292.31,Inactive,2025-05-20
3153,Battery_831,Manchester,UK,2020-07-29,151.47,Active,2025-03-15
3154,Turbine_286,São Paulo,LATAM,2022-04-18,342.46,Inactive,2025-04-14
3155,Panel_380,Toronto,NA,2023-02-24,446.08,Inactive,2025-09-07
3156,Generator_760,Tokyo,APAC,2023-12-14,185.8,Active,2025-05-21
3157,Generator_190,London,UK,2019-07-04,479.51,Maintenance,2025-02-08
3158,Panel_787,Berlin,EU,2022-03-25,262.93,Inactive,2025-05-21
3159,Turbine_295,New York,NA,2023-06-30,347.66,Maintenance,2025-04-04
3160,Battery_611,London,UK,2023-11-19,331.33,Maintenance,2025-03-20
3161,Battery_856,New York,NA,2018-07-30,509.05,Active,2025-03-05
3162,Turbine_106,London,UK,2018-11-11,237.97,Maintenance,2025-06-07
3163,Generator_570,London,UK,2019-11-08,336.75,Inactive,2025-08-14
3164,Generator_881,New York,NA,2017-09-13,107.76,Inactive,2025-04-11
3165,Battery_540,Sydney,APAC,2024-08-25,94.89,Maintenance,2025-07-08
3166,Generator_683,Berlin,EU,2017-03-14,395.06,Active,2025-07-03
3167,Turbine_757,Buenos Aires,LATAM,2023-07-09,215.33,Active,2025-10-19
3168,Turbine_766,Paris,EU,2019-10-28,496.0,Inactive,2025-09-14
3169,Panel_962,Paris,EU,2019-09-09,442.86,Active,2025-03-12
3170,Battery_715,Paris,EU,2021-03-04,548.29,Inactive,2025-06-24
3171,Generator_288,Manchester,UK,2020-01-25,221.35,Inactive,2025-07-21
3172,Turbine_106,Berlin,EU,2024-04-24,164.19,Maintenance,2025-07-17
3173,Turbine_526,São Paulo,LATAM,2023-07-07,496.81,Maintenance,2025-06-18
3174,Panel_283,Buenos Aires,LATAM,2019-12-08,210.32,Active,2025-01-14
3175,Panel_924,New York,NA,2017-08-23,343.85,Active,2025-08-20
3176,Panel_163,Berlin,EU,2022-05-16,348.91,Active,2025-05-28
3177,Panel_715,Sydney,APAC,2020-12-24,432.4,Maintenance,2025-07-30
3178,Battery_749,Berlin,EU,2020-08-11,177.44,Inactive,2025-05-13
3179,Generator_359,Toronto,NA,2017-10-24,541.51,Inactive,2025-06-05
3180,Generator_415,Toronto,NA,2024-02-17,301.71,Maintenance,2025-10-27
3181,Turbine_337,London,UK,2018-01-08,233.41,Maintenance,2025-01-31
3182,Turbine_222,Toronto,NA,2020-02-18,352.71,Inactive,2025-02-08
3183,Turbine_388,Berlin,EU,2023-08-25,431.1,Inactive,2025-01-17
3184,Turbine_850,Tokyo,APAC,2022-04-04,220.4,Active,2025-08-28
3185,Generator_671,Toronto,NA,2017-12-16,404.61,Inactive,2025-06-07
3186,Panel_819,London,UK,2020-08-10,356.91,Active,2025-08-18
3187,Generator_465,Buenos Aires,LATAM,2019-07-11,568.57,Inactive,2025-08-29
